case_id,size
CP_02_06010134_00109,53
CP_02_06010709_00111,214
CP_02_06011403_00110,107
CP_02_06011432_00109,67
CP_02_06011512_00109,91
CP_02_06011707_00100,58
CP_02_06011759_00110,50
CP_02_06012038_00107,76
CP_02_06020032_00109,185
CP_02_06020137_00108,49
CP_02_06020457_00111,169
CP_02_06020528_00107,104
CP_02_06021302_00109,105
CP_02_06021432_00110,138
CP_02_06021456_00105,51
CP_02_06021459_00104,50
CP_02_06021522_00110,49
CP_02_06021531_00104,77
CP_02_06021626_00107,94
CP_02_06021750_00151,77
CP_02_06021831_00106,47
CP_02_06021915_00109,58
CP_02_06022022_00107,50
CP_02_06030320_00109,142
CP_02_06030632_00104,50
CP_02_06030946_00110,50
CP_02_06031051_00110,50
CP_02_06031221_00107,64
CP_02_06031427_00105,66
CP_02_06041417_00107,57
CP_02_06041751_00111,116
CP_02_06042028_00110,50
CP_02_06050029_00110,49
CP_02_06050202_00111,140
CP_02_06051111_00111,49
CP_02_06051211_00106,47
CP_02_06051310_00105,68
CP_02_06051413_00105,62
CP_02_06051423_00109,92
CP_02_06051449_00104,63
CP_02_06051514_00110,93
CP_02_06051527_00110,125
CP_02_06051723_00104,50
CP_02_06051740_00111,89
CP_02_06051742_00104,54
CP_02_06051956_00106,47
CP_02_06052142_00100,49
CP_02_06060550_00105,51
CP_02_06060940_00109,136
CP_02_06061146_00104,94
CP_02_06061314_00107,57
CP_02_06061422_00104,69
CP_02_06061708_00109,49
CP_02_06061833_00106,47
CP_02_06070452_00110,62
CP_02_06070606_00111,92
CP_02_06071248_00107,56
CP_02_06071317_00109,53
CP_02_06071405_00110,90
CP_02_06071420_00100,49
CP_02_06071422_00104,54
CP_02_06071509_00111,87
CP_02_06071652_00109,103
CP_02_06071730_00107,78
CP_02_06071737_00109,49
CP_02_06071747_00107,76
CP_02_06080601_00107,85
CP_02_06080800_00111,257
CP_02_06081130_00111,116
CP_02_06081557_00110,315
CP_02_06081852_00104,50
CP_02_06082218_00106,47
CP_02_06090648_00133,96
CP_02_06090720_00104,50
CP_02_06090934_00107,57
CP_02_06091104_00110,80
CP_02_06091445_00105,51
CP_02_06091455_00100,52
CP_02_06091744_00104,50
CP_02_06091818_00109,49
CP_02_06091936_00109,120
CP_02_06092000_00109,182
CP_02_06092237_00110,50
CP_02_06100147_00110,85
CP_02_06100509_00107,57
CP_02_06100808_00109,52
CP_02_06100811_00104,99
CP_02_06101824_00105,52
CP_02_06101937_00107,50
CP_02_06110737_00109,90
CP_02_06110815_00107,57
CP_02_06111150_00105,51
CP_02_06111404_00111,49
CP_02_06111506_00105,51
CP_02_06111533_00111,75
CP_02_06111553_00107,51
CP_02_06111727_00100,49
CP_02_06111754_00110,50
CP_02_06111806_00106,47
CP_02_06111828_00104,63
CP_02_06112006_00111,93
CP_02_06112217_00111,49
CP_02_06112354_00104,50
CP_02_06120452_00105,58
CP_02_06121013_00104,50
CP_02_06121258_00110,97
CP_02_06121419_00109,63
CP_02_06121603_00111,49
CP_02_06121630_00109,50
CP_02_06121648_00104,50
CP_02_06131234_00109,109
CP_02_06131258_00104,72
CP_02_06131953_00107,56
CP_02_06132114_00107,50
CP_02_06132318_00109,76
CP_02_06140730_00111,92
CP_02_06140832_00104,81
CP_02_06140835_00109,50
CP_02_06140839_00107,56
CP_02_06141040_00110,121
CP_02_06150723_00111,60
CP_02_06151559_00111,90
CP_02_06160126_00111,61
CP_02_06160127_00109,50
CP_02_06160145_00110,65
CP_02_06160722_00110,49
CP_02_06161516_00107,58
CP_02_06170840_00111,49
CP_02_06170939_00104,75
CP_02_06170948_00100,52
CP_02_06171154_00107,92
CP_02_06171448_00109,70
CP_02_06171725_00111,49
CP_02_06171809_00110,95
CP_02_06171845_00104,50
CP_02_06172354_00107,50
CP_02_06180242_00111,92
CP_02_06180435_00100,84
CP_02_06180834_00107,86
CP_02_06181222_00107,50
CP_02_06191456_00104,49
CP_02_06191528_00111,50
CP_02_06191557_00106,45
CP_02_06191822_00110,53
CP_02_06192354_00110,202
CP_02_06201251_00104,49
CP_02_06201336_00100,49
CP_02_06201455_00111,68
CP_02_06201537_00107,56
CP_02_06201729_00109,55
CP_02_06201758_00104,50
CP_02_06201759_00105,137
CP_02_06201805_00104,52
CP_02_06201818_00111,50
CP_02_06211221_00111,183
CP_02_06211259_00104,100
CP_02_06211405_00110,102
CP_02_06211523_00104,49
CP_02_06211559_00109,85
CP_02_06211932_00104,50
CP_02_06212025_00100,50
CP_02_06212155_00107,90
CP_02_06220633_00105,70
CP_02_06220650_00106,72
CP_02_06220800_00111,276
CP_02_06220810_00107,56
CP_02_06221332_00109,49
CP_02_06221508_00110,69
CP_02_06221638_00107,57
CP_02_06221745_00111,50
CP_02_06222332_00109,144
CP_02_06230207_00105,145
CP_02_06230652_00107,56
CP_02_06231022_00110,50
CP_02_06231410_00111,50
CP_02_06231419_00109,49
CP_02_06231615_00106,47
CP_02_06231749_00100,55
CP_02_06232035_00107,88
CP_02_06240613_00109,87
CP_02_06241642_00106,47
CP_02_06242327_00111,49
CP_02_06251310_00110,49
CP_02_06251312_00104,50
CP_02_06251508_00106,47
CP_02_06251536_00109,66
CP_02_06251552_00104,124
CP_02_06251602_00111,50
CP_02_06251650_00100,57
CP_02_06251807_00111,67
CP_02_06252034_00104,49
CP_02_06252052_00107,56
CP_02_06260117_00111,49
CP_02_06260703_00110,94
CP_02_06261200_00109,211
CP_02_06261345_00109,98
CP_02_06261552_00104,63
CP_02_06261632_00107,51
CP_02_06261925_00111,50
CP_02_06262012_00111,57
CP_02_06271342_00100,52
CP_02_06271453_00110,49
CP_02_06271512_00104,50
CP_02_06280421_00111,49
CP_02_06281514_00100,50
CP_02_06281528_00111,49
CP_02_06282007_00107,56
CP_02_06291312_00110,49
CP_02_06291400_00104,69
CP_02_06291432_00152,67
CP_02_06291509_00105,54
CP_02_06291558_00100,65
CP_02_06291721_00110,50
CP_02_06291734_00111,48
CP_02_06292004_00107,51
CP_02_06292039_00104,50
CP_02_06292210_00111,63
CP_02_06292353_00110,49
CP_02_06301316_00105,52
CP_02_06301326_00106,47
CP_02_06301336_00109,48
CP_02_06301347_00111,50
CP_02_06301711_00110,69
CP_02_06301804_00104,49
CP_02_06301832_00104,51
CP_02_06302132_00111,63
CP_02_07010022_00104,50
CP_02_07010654_00111,60
CP_02_07011234_00105,77
CP_02_07011320_00105,50
CP_02_07011409_00111,93
CP_02_07011418_00104,74
CP_02_07011518_00100,50
CP_02_07011656_00105,52
CP_02_07011721_00109,48
CP_02_07011834_00106,47
CP_02_07011933_00104,70
CP_02_07021434_00105,62
CP_02_07021645_00109,72
CP_02_07021659_00110,72
CP_02_07022119_00111,49
CP_02_07022259_00111,64
CP_02_07031159_00111,49
CP_02_07031417_00100,108
CP_02_07031612_00111,49
CP_02_07031622_00109,53
CP_02_07031839_00110,50
CP_02_07031939_00110,50
CP_02_07041505_00109,53
CP_02_07041557_00111,49
CP_02_07041651_00106,62
CP_02_07042125_00111,54
CP_02_07051127_00105,52
CP_02_07051127_00111,82
CP_02_07051255_00111,50
CP_02_07051312_00110,126
CP_02_07051412_00104,50
CP_02_07051416_00104,49
CP_02_07051451_00110,49
CP_02_07051640_00111,49
CP_02_07051705_00111,49
CP_02_07052039_00107,56
CP_02_07060529_00111,91
CP_02_07060615_00110,61
CP_02_07060719_00104,73
CP_02_07060838_00110,50
CP_02_07061243_00104,61
CP_02_07061259_00100,72
CP_02_07061446_00104,82
CP_02_07061447_00110,49
CP_02_07061659_00107,56
CP_02_07061702_00105,52
CP_02_07061808_00105,51
CP_02_07061820_00111,49
CP_02_07070028_00110,49
CP_02_07070120_00111,48
CP_02_07070555_00110,145
CP_02_07070757_00105,51
CP_02_07070818_00111,64
CP_02_07071048_00106,47
CP_02_07071137_00105,52
CP_02_07071259_00104,49
CP_02_07071344_00111,90
CP_02_07072151_00105,52
CP_02_07081329_00105,52
CP_02_07081418_00109,48
CP_02_07081448_00109,69
CP_02_07081516_00107,56
CP_02_07081621_00106,47
CP_02_07081735_00110,50
CP_02_07081847_00111,73
CP_02_07081959_00100,60
CP_02_07090115_00111,99
CP_02_07090150_00107,169
CP_02_07090206_00106,47
CP_02_07090628_00104,129
CP_02_07091233_00108,49
CP_02_07091356_00111,71
CP_02_07091610_00104,50
CP_02_07091613_00100,98
CP_02_07091645_00110,61
CP_02_07091834_00109,51
CP_02_07091924_00111,62
CP_02_07100519_00109,92
CP_02_07101023_00104,61
CP_02_07101113_00106,47
CP_02_07101606_00111,50
CP_02_07101619_00105,84
CP_02_07110341_00104,105
CP_02_07110349_00107,57
CP_02_07110439_00108,49
CP_02_07110624_00100,81
CP_02_07110807_00104,64
CP_02_07111200_00107,159
CP_02_07111359_00110,94
CP_02_07111424_00109,48
CP_02_07111444_00107,70
CP_02_07111621_00104,50
CP_02_07111712_00105,51
CP_02_07111736_00109,82
CP_02_07111954_00111,120
CP_02_07121244_00109,49
CP_02_07121622_00110,49
CP_02_07131314_00105,51
CP_02_07131731_00107,57
CP_02_07131739_00111,50
CP_02_07140451_00111,71
CP_02_07141542_00109,48
CP_02_07141632_00107,57
CP_02_07151549_00104,54
CP_02_07151604_00110,49
CP_02_07151624_00111,68
CP_02_07151650_00107,46
CP_02_07161334_00110,49
CP_02_07161626_00110,50
CP_02_07161658_00104,79
CP_02_07161752_00100,51
CP_02_07162017_00107,57
CP_02_07170758_00105,72
CP_02_07170823_00110,98
CP_02_07170921_00104,110
CP_02_07171548_00107,74
CP_02_07180646_00110,64
CP_02_07181726_00104,50
CP_02_07181910_00110,49
CP_02_07191208_00105,51
CP_02_07191323_00109,60
CP_02_07191643_00109,54
CP_02_07191708_00107,59
CP_02_07201030_00107,56
CP_02_07201410_00105,51
CP_02_07201735_00111,61
CP_02_07201834_00110,50
CP_02_07210412_00104,50
CP_02_07211222_00105,51
CP_02_07211622_00104,85
CP_02_07211632_00109,50
CP_02_07211716_00104,50
CP_02_07211758_00111,72
CP_02_07212006_00107,57
CP_02_07212337_00109,48
CP_02_07220417_00107,79
CP_02_07221124_00105,62
CP_02_07221451_00110,49
CP_02_07221705_00105,51
CP_02_07221844_00109,49
CP_02_07231225_00104,49
CP_02_07241204_00111,49
CP_02_07241438_00111,49
CP_02_07241439_00104,50
CP_02_07241755_00106,74
CP_02_07250421_00104,99
CP_02_07250747_00111,50
CP_02_07250753_00106,57
CP_02_07251348_00111,98
CP_02_07251351_00104,50
CP_02_07251534_00109,53
CP_02_07251555_00107,56
CP_02_07251630_00110,49
CP_02_07251636_00107,57
CP_02_07260533_00107,57
CP_02_07261325_00104,54
CP_02_07261354_00107,72
CP_02_07261612_00111,68
CP_02_07261859_00110,68
CP_02_07271214_00111,62
CP_02_07271438_00106,47
CP_02_07271526_00104,44
CP_02_07271610_00107,64
CP_02_07271639_00106,47
CP_02_07271721_00109,48
CP_02_07271735_00107,57
CP_02_07271920_00110,49
CP_02_07281429_00110,99
CP_02_07281654_00104,49
CP_02_07281706_00107,76
CP_02_07281748_00109,89
CP_02_07291437_00133,74
CP_02_07291459_00104,50
CP_02_07291717_00107,50
CP_02_07291930_00111,49
CP_02_07291939_00109,48
CP_02_07292014_00110,49
CP_02_07292024_00109,53
CP_02_07301353_00109,53
CP_02_07301638_00109,53
CP_02_07311312_00111,66
CP_02_07311324_00100,62
CP_02_07311824_00109,49
CP_02_08010000_00105,168
CP_02_08011324_00107,56
CP_02_08011437_00105,52
CP_02_08011604_00111,69
CP_02_08011658_00109,88
CP_02_08011727_00111,63
CP_02_08011940_00110,50
CP_02_08012014_00107,50
CP_02_08012115_00107,56
CP_02_08012251_00104,53
CP_02_08020453_00107,56
CP_02_08020556_00105,52
CP_02_08020621_00108,56
CP_02_08020822_00107,75
CP_02_08021359_00104,65
CP_02_08021405_00109,53
CP_02_08021527_00109,42
CP_02_08021603_00110,63
CP_02_08021605_00107,57
CP_02_08021709_00111,49
CP_02_08021812_00107,57
CP_02_08021936_00110,60
CP_02_08031413_00107,110
CP_02_08031519_00107,56
CP_02_08031636_00100,52
CP_02_08031724_00104,54
CP_02_08031727_00109,53
CP_02_08032015_00111,49
CP_02_08041218_00109,53
CP_02_08041330_00110,48
CP_02_08041531_00100,51
CP_02_08041705_00104,53
CP_02_08041713_00109,90
CP_02_08041747_00105,51
CP_02_08041749_00109,54
CP_02_08041846_00110,49
CP_02_08042256_00111,63
CP_02_08051226_00109,54
CP_02_08051437_00107,56
CP_02_08051508_00104,50
CP_02_08051526_00100,66
CP_02_08051542_00104,55
CP_02_08051732_00111,50
CP_02_08052043_00104,50
CP_02_08052053_00106,47
CP_02_08060218_00108,49
CP_02_08061257_00107,50
CP_02_08061318_00111,78
CP_02_08061330_00111,49
CP_02_08061403_00104,73
CP_02_08061441_00100,50
CP_02_08061745_00111,49
CP_02_08071413_00111,49
CP_02_08071423_00100,49
CP_02_08071425_00104,50
CP_02_08071619_00109,53
CP_02_08071707_00111,49
CP_02_08071840_00110,79
CP_02_08071909_00109,48
CP_02_08080111_00111,50
CP_02_08081246_00105,51
CP_02_08081601_00110,49
CP_02_08081648_00109,57
CP_02_08081826_00107,61
CP_02_08091447_00104,76
CP_02_08091610_00110,83
CP_02_08091807_00100,52
CP_02_08092240_00111,50
CP_02_08100930_00110,118
CP_02_08100958_00111,77
CP_02_08101333_00100,50
CP_02_08101514_00109,50
CP_02_08101527_00104,54
CP_02_08101922_00107,57
CP_02_08110213_00108,94
CP_02_08110623_00107,56
CP_02_08110909_00104,50
CP_02_08111133_00110,89
CP_02_08111159_00109,53
CP_02_08111249_00106,47
CP_02_08111505_00104,63
CP_02_08111658_00107,109
CP_02_08111920_00104,59
CP_02_08112239_00105,51
CP_02_08121646_00104,50
CP_02_08130759_00105,92
CP_02_08131431_00111,49
CP_02_08131557_00105,51
CP_02_08131624_00109,113
CP_02_08131633_00106,63
CP_02_08131735_00110,50
CP_02_08131924_00107,50
CP_02_08132127_00105,84
CP_02_08140319_00107,72
CP_02_08141440_00110,50
CP_02_08141458_00107,152
CP_02_08141600_00109,48
CP_02_08141844_00109,54
CP_02_08150459_00107,78
CP_02_08150837_00104,87
CP_02_08151345_00105,59
CP_02_08151346_00107,55
CP_02_08151438_00109,53
CP_02_08151538_00109,48
CP_02_08151627_00106,73
CP_02_08151714_00104,50
CP_02_08151855_00109,73
CP_02_08151858_00104,81
CP_02_08151933_00110,49
CP_02_08161312_00109,53
CP_02_08161344_00111,48
CP_02_08161546_00110,58
CP_02_08161558_00107,57
CP_02_08161559_00109,49
CP_02_08161621_00104,50
CP_02_08161703_00110,50
CP_02_08161706_00100,49
CP_02_08161718_00107,56
CP_02_08161722_00110,49
CP_02_08162057_00105,50
CP_02_08171430_00107,65
CP_02_08171432_00107,56
CP_02_08171448_00106,47
CP_02_08171516_00105,83
CP_02_08171815_00109,53
CP_02_08171857_00109,53
CP_02_08171907_00111,49
CP_02_08181044_00105,52
CP_02_08181228_00109,48
CP_02_08181616_00111,79
CP_02_08181648_00111,49
CP_02_08181717_00107,56
CP_02_08181823_00110,61
CP_02_08190234_00104,50
CP_02_08191020_00104,50
CP_02_08191302_00105,51
CP_02_08191335_00107,57
CP_02_08191412_00110,73
CP_02_08191447_00109,101
CP_02_08191519_00155,53
CP_02_08191650_00104,50
CP_02_08191737_00104,50
CP_02_08191834_00110,49
CP_02_08191838_00107,68
CP_02_08201330_00109,48
CP_02_08201434_00111,63
CP_02_08201435_00110,110
CP_02_08201542_00107,50
CP_02_08201855_00109,91
CP_02_08202212_00105,51
CP_02_08211533_00111,151
CP_02_08211545_00104,50
CP_02_08211607_00106,54
CP_02_08211652_00109,50
CP_02_08211740_00109,87
CP_02_08211754_00109,48
CP_02_08212019_00110,49
CP_02_08212352_00111,49
CP_02_08221737_00111,49
CP_02_08222226_00105,74
CP_02_08230121_00105,50
CP_02_08230209_00107,64
CP_02_08231355_00111,49
CP_02_08231434_00110,50
CP_02_08231521_00110,49
CP_02_08231554_00108,49
CP_02_08231836_00109,48
CP_02_08240001_00110,50
CP_02_08240520_00111,49
CP_02_08241312_00110,49
CP_02_08241341_00107,69
CP_02_08241501_00111,49
CP_02_08241548_00106,47
CP_02_08241609_00111,50
CP_02_08242212_00111,49
CP_02_08250021_00108,51
CP_02_08250210_00100,50
CP_02_08250236_00104,50
CP_02_08250920_00104,50
CP_02_08251104_00100,60
CP_02_08251934_00111,96
CP_02_08252044_00111,49
CP_02_08252119_00111,49
CP_02_08260339_00107,57
CP_02_08260350_00109,54
CP_02_08261006_00100,49
CP_02_08261208_00111,49
CP_02_08261347_00107,108
CP_02_08261420_00109,48
CP_02_08261428_00109,98
CP_02_08261438_00111,97
CP_02_08261542_00104,65
CP_02_08261728_00105,52
CP_02_08261924_00110,54
CP_02_08261947_00104,50
CP_02_08262147_00109,73
CP_02_08270144_00110,49
CP_02_08270245_00109,76
CP_02_08270356_00105,74
CP_02_08271115_00104,49
CP_02_08271257_00107,94
CP_02_08271346_00107,50
CP_02_08271352_00109,63
CP_02_08271404_00104,49
CP_02_08271659_00111,136
CP_02_08271944_00104,151
CP_02_08272132_00104,102
CP_02_08272232_00105,50
CP_02_08281021_00107,50
CP_02_08281506_00105,51
CP_02_08290215_00109,58
CP_02_08290334_00107,56
CP_02_08290442_00105,105
CP_02_08291030_00107,102
CP_02_08291620_00105,50
CP_02_08292033_00104,78
CP_02_08292056_00109,54
CP_02_08292234_00104,50
CP_02_08300210_00105,80
CP_02_08300536_00104,50
CP_02_08300741_00111,46
CP_02_08300840_00107,76
CP_02_08301238_00105,51
CP_02_08301250_00109,136
CP_02_08301410_00110,92
CP_02_08301808_00105,74
CP_02_08302104_00111,49
CP_02_08310001_00105,52
CP_02_08310420_00134,71
CP_02_08311308_00110,87
CP_02_08311435_00111,78
CP_02_08311507_00109,68
CP_02_08311611_00111,66
CP_02_08311729_00110,49
CP_02_08311747_00110,50
CP_02_08311820_00110,50
CP_02_09011339_00100,49
CP_02_09011410_00107,57
CP_02_09011459_00110,50
CP_02_09011509_00105,83
CP_02_09011733_00109,49
CP_02_09011743_00110,49
CP_02_09011952_00111,49
CP_02_09012146_00106,47
CP_02_09021253_00104,123
CP_02_09021307_00104,53
CP_02_09021322_00105,98
CP_02_09021458_00109,74
CP_02_09021553_00111,66
CP_02_09021740_00111,49
CP_02_09022044_00105,65
CP_02_09022351_00108,49
CP_02_09031246_00109,48
CP_02_09031525_00106,47
CP_02_09041455_00104,109
CP_02_09041604_00109,53
CP_02_09041619_00105,73
CP_02_09041637_00110,50
CP_02_09041737_00107,98
CP_02_09042223_00109,56
CP_02_09042342_00105,51
CP_02_09051345_00111,55
CP_02_09051428_00109,76
CP_02_09051534_00107,56
CP_02_09051811_00110,49
CP_02_09051835_00109,49
CP_02_09051917_00107,57
CP_02_09061448_00111,49
CP_02_09061523_00107,56
CP_02_09061647_00109,124
CP_02_09061750_00111,82
CP_02_09061958_00104,50
CP_02_09062144_00105,51
CP_02_09062150_00110,79
CP_02_09071439_00105,74
CP_02_09071457_00105,88
CP_02_09071521_00107,64
CP_02_09071546_00111,83
CP_02_09071631_00104,105
CP_02_09071821_00104,74
CP_02_09071838_00109,54
CP_02_09071844_00109,88
CP_02_09071920_00109,119
CP_02_09072007_00110,49
CP_02_09072057_00108,84
CP_02_09080028_00105,81
CP_02_09080315_00111,61
CP_02_09080639_00104,298
CP_02_09081406_00109,88
CP_02_09081415_00109,48
CP_02_09081417_00107,78
CP_02_09081530_00105,51
CP_02_09081608_00105,74
CP_02_09081707_00111,50
CP_02_09081750_00105,59
CP_02_09081830_00107,57
CP_02_09082045_00109,48
CP_02_09082251_00105,99
CP_02_09090033_00106,47
CP_02_09091304_00108,61
CP_02_09091321_00109,96
CP_02_09091616_00109,82
CP_02_09101026_00104,72
CP_02_09101258_00107,49
CP_02_09101657_00109,84
CP_02_09101814_00110,70
CP_02_09102010_00110,49
CP_02_09102124_00107,51
CP_02_09110434_00110,98
CP_02_09110458_00111,49
CP_02_09111217_00110,61
CP_02_09111337_00111,69
CP_02_09111451_00111,48
CP_02_09111528_00104,101
CP_02_09111631_00107,103
CP_02_09111732_00107,72
CP_02_09111805_00105,69
CP_02_09111818_00105,64
CP_02_09111959_00100,50
CP_02_09112214_00104,49
CP_02_09120051_00104,54
CP_02_09120333_00104,49
CP_02_09121434_00109,135
CP_02_09121846_00108,88
CP_02_09121911_00109,49
CP_02_09121925_00107,57
CP_02_09122009_00110,49
CP_02_09122242_00105,51
CP_02_09131715_00111,49
CP_02_09141709_00100,65
CP_02_09142134_00107,179
CP_02_09142324_00104,166
CP_02_09150437_00109,101
CP_02_09150627_00100,189
CP_02_09151612_00104,50
CP_02_09161643_00109,49
CP_02_09161744_00104,50
CP_02_09161748_00111,49
CP_02_09161750_00110,50
CP_02_09162052_00104,50
CP_02_09171420_00107,86
CP_02_09171520_00105,92
CP_02_09171655_00111,49
CP_02_09171750_00104,50
CP_02_09171804_00104,94
CP_02_09172349_00110,49
CP_02_09180935_00104,75
CP_02_09182102_00111,61
CP_02_09190545_00111,98
CP_02_09191624_00109,153
CP_02_09192032_00107,66
CP_02_09192230_00108,49
CP_02_09192252_00105,73
CP_02_09211327_00111,111
CP_02_09211431_00100,49
CP_02_09211558_00109,90
CP_02_09211633_00104,73
CP_02_09211640_00109,53
CP_02_09211806_00110,50
CP_02_09211816_00109,70
CP_02_09211824_00100,53
CP_02_09211827_00104,50
CP_02_09211835_00111,49
CP_02_09211853_00107,101
CP_02_09220131_00105,82
CP_02_09220203_00110,70
CP_02_09221600_00110,50
CP_02_09221625_00110,49
CP_02_09221831_00109,53
CP_02_09222113_00111,50
CP_02_09230349_00110,93
CP_02_09230404_00111,124
CP_02_09230855_00110,89
CP_02_09230928_00109,53
CP_02_09231412_00104,69
CP_02_09231424_00109,75
CP_02_09231625_00105,87
CP_02_09231754_00110,49
CP_02_09231947_00100,50
CP_02_09272006_00107,99
CP_02_09280002_00111,155
CP_02_09280614_00107,67
CP_02_09281045_00110,49
CP_02_09281438_00107,57
CP_02_09281514_00111,48
CP_02_09281515_00105,66
