case_id,min,max,length,unnormal_indices
CP_00_08090512_00092,0.0,202.0,113,
CP_00_08090815_00090,0.0,195.0,62,
CP_00_08090852_00090,0.0,165.0,47,
CP_00_08091216_00075,0.0,198.0,51,
CP_00_08091744_00088,0.0,93.0,53,
CP_00_08091855_00093,0.0,182.0,49,
CP_00_08092244_00090,0.0,143.0,116,
CP_00_08101330_00090,0.0,147.0,47,
CP_00_08101425_00117,0.0,126.0,65,
CP_00_08111634_00093,0.0,356.0,49,
CP_00_08120657_00090,0.0,176.0,110,
CP_00_08120934_00087,0.0,120.0,85,
CP_00_08121627_00074,0.0,168.0,51,
CP_00_08122359_00097,0.0,138.0,59,
CP_00_08130206_00092,0.0,125.0,133,
CP_00_08130352_00090,0.0,121.0,77,
CP_00_08130700_00090,0.0,141.0,78,
CP_00_08131729_00088,0.0,212.0,93,
CP_00_08131754_00092,0.0,167.0,54,
CP_00_08131830_00150,0.0,141.0,49,
CP_00_08140819_00090,0.0,139.0,113,
CP_00_08141141_00150,0.0,173.0,115,
CP_00_08141249_00093,0.0,129.0,49,
CP_00_08141307_00092,0.0,162.0,48,
CP_00_08151458_00088,0.0,217.0,63,
CP_00_08151505_00092,0.0,223.0,62,
CP_00_08160454_00090,0.0,158.0,49,
CP_00_08160510_00093,0.0,197.0,79,
CP_00_08160537_00087,0.0,221.0,83,
CP_00_08160841_00090,0.0,199.0,60,
CP_00_08160841_00092,0.0,127.0,73,
CP_00_08161309_00150,0.0,193.0,91,
CP_00_08161407_00088,0.0,222.0,52,
CP_00_08170832_00092,0.0,90.0,49,
CP_00_08170834_00093,0.0,84.0,49,
CP_00_08171118_00088,0.0,98.0,53,
CP_00_08171417_00087,0.0,125.0,63,
CP_00_08171446_00092,0.0,170.0,63,
CP_00_08171713_00088,0.0,104.0,52,
CP_00_08172027_00087,0.0,132.0,51,
CP_00_08172356_00091,0.0,150.0,90,
CP_00_08180210_00088,0.0,165.0,86,
CP_00_08181120_00091,0.0,173.0,51,
CP_00_08181216_00088,0.0,168.0,52,
CP_00_08181425_00087,0.0,152.0,67,
CP_00_08181843_00088,0.0,180.0,52,
CP_00_08181928_00093,0.0,179.0,49,
