case_id,min,max,length,unnormal_indices
CP_00_08151505_00092,-300.0,630.0,62,
CP_00_08160454_00090,-300.0,580.0,49,
CP_00_08160510_00093,-300.0,540.0,79,
CP_00_08160537_00087,-220.0,620.0,83,
CP_00_08160841_00090,-300.0,670.0,60,
CP_00_08160841_00092,-300.0,570.0,73,
CP_00_08161309_00150,-300.0,560.0,91,
CP_00_08161407_00088,-300.0,630.0,52,
CP_00_08170832_00092,-300.0,520.0,49,
CP_00_08170834_00093,-290.0,560.0,49,
CP_00_08171118_00088,-300.0,670.0,53,
CP_00_08171417_00087,-160.0,610.0,63,
CP_00_08171446_00092,-300.0,670.0,63,
CP_00_08171713_00088,-60.0,640.0,52,
CP_00_08172027_00087,-140.0,740.0,51,
CP_00_08172356_00091,-130.0,540.0,90,
CP_00_08180210_00088,-300.0,680.0,86,
CP_00_08181120_00091,-140.0,560.0,51,
CP_00_08181216_00088,-300.0,690.0,52,
CP_00_08181425_00087,-300.0,670.0,67,
CP_00_08181843_00088,-280.0,670.0,52,
CP_00_08181928_00093,-300.0,590.0,49,
CP_00_08190213_00156,-300.0,560.0,48,
CP_00_08190531_00091,-290.0,610.0,50,
CP_00_08191320_00091,-255.0,705.0,121,
CP_00_08191834_00087,-290.0,690.0,108,
CP_00_08191840_00091,-280.0,620.0,66,
CP_00_08191905_00093,-300.0,600.0,55,
CP_00_08192106_00090,-300.0,650.0,129,
CP_00_08192132_00074,-295.0,685.0,60,
CP_00_08200310_00092,-300.0,610.0,70,
CP_00_08201202_00090,-300.0,610.0,49,
CP_00_08201359_00117,-305.0,635.0,49,
CP_00_08201406_00092,-300.0,640.0,61,
CP_00_08201537_00090,-210.0,665.0,59,
CP_00_08201710_00087,-245.0,670.0,69,
CP_00_08201846_00023,-290.0,690.0,69,
CP_00_08201952_00088,-265.0,675.0,69,
CP_00_08210017_00087,-225.0,655.0,71,
CP_00_08210610_00093,-230.0,635.0,49,
CP_00_08211529_00093,-300.0,600.0,49,
CP_00_08220804_00093,-300.0,590.0,67,
CP_00_08220939_00087,-305.0,600.0,52,
CP_00_08221329_00090,-270.0,635.0,74,
CP_00_08221438_00092,-300.0,600.0,49,
CP_00_08221618_00093,-300.0,590.0,82,
CP_00_08221851_00092,-300.0,560.0,71,
CP_00_08242221_00088,-280.0,630.0,58,
CP_00_08251450_00092,-305.0,695.0,53,
CP_00_08251535_00093,-300.0,580.0,49,
CP_00_08260338_00090,-245.0,615.0,47,
CP_00_08260421_00092,-305.0,1013.0,53,
CP_00_08261459_00091,-28665.0,590.0,52,
CP_00_08261540_00075,-285.0,600.0,50,
CP_00_08270102_00045,-28665.0,615.0,61,
CP_00_08270340_00088,-28665.0,635.0,93,
CP_00_08271441_00090,-28665.0,625.0,47,
CP_00_08272156_00093,-28665.0,715.0,49,
CP_00_08272355_00077,-28665.0,690.0,84,
CP_00_08280027_00090,-28665.0,620.0,48,
CP_00_08280656_00087,-28665.0,610.0,95,
CP_00_08282121_00087,-260.0,620.0,78,
CP_00_08290308_00088,-270.0,650.0,66,
CP_00_08291223_00092,-300.0,620.0,49,
CP_00_08302203_00088,-300.0,650.0,69,
CP_00_08310303_00091,-210.0,600.0,56,
CP_00_08310938_00088,-290.0,630.0,91,
CP_00_08311516_00087,-240.0,630.0,82,
CP_00_08311629_00090,-170.0,645.0,47,
CP_00_08311723_00092,-305.0,1013.0,54,
CP_00_08312005_00093,-290.0,600.0,49,
CP_00_09010652_00090,-300.0,630.0,47,
CP_00_09011207_00093,-155.0,585.0,50,
CP_00_09011355_00092,-300.0,680.0,48,
CP_00_09011414_00092,-305.0,515.0,48,
CP_00_09011506_00092,-305.0,1013.0,67,
CP_00_09011610_00093,-300.0,580.0,49,
CP_00_09011648_00090,-300.0,630.0,47,
CP_00_09031433_00150,-300.0,520.0,50,
CP_00_09031626_00092,-300.0,600.0,49,
CP_00_09032331_00090,-290.0,640.0,47,
CP_00_09052152_00092,-305.0,575.0,48,
CP_00_09060226_00092,-300.0,570.0,48,
CP_00_09061235_00092,-300.0,550.0,49,
CP_00_09100006_00091,-195.0,585.0,54,
CP_00_09100541_00091,-290.0,590.0,90,
CP_00_09101753_00092,-230.0,1013.0,53,
CP_00_09161727_00093,-300.0,590.0,98,
CP_00_09170708_00092,-295.0,1013.0,54,
CP_00_09191807_00093,-300.0,660.0,49,
CP_00_09192235_00091,-140.0,660.0,63,
CP_00_09200346_00087,-220.0,670.0,52,
CP_00_09200753_00090,-300.0,590.0,48,
CP_00_09241423_00088,-240.0,590.0,53,
CP_00_09250144_00091,-300.0,570.0,77,
CP_00_09250943_00091,-290.0,560.0,50,
CP_00_09251028_00087,-230.0,620.0,51,
CP_00_09261615_00097,-300.0,640.0,58,
CP_00_09290751_00093,-240.0,510.0,57,
CP_00_09291207_00090,-250.0,640.0,47,
CP_00_09300332_00090,-300.0,590.0,48,
CP_00_10011049_00088,-300.0,570.0,53,
CP_00_10011845_00087,-280.0,620.0,52,
CP_00_10020837_00090,-300.0,610.0,48,
CP_00_10032145_00150,-300.0,460.0,51,
CP_00_10071756_00093,-300.0,460.0,49,
CP_00_10221221_00093,-220.0,460.0,50,
CP_00_10251936_00093,-300.0,600.0,49,
CP_00_10260158_00090,-290.0,670.0,48,
CP_00_10260337_00093,-300.0,590.0,75,
CP_00_10260722_00087,-220.0,640.0,52,
CP_01_05171710_00001,-28665.0,710.0,98,
CP_01_05281826_00001,-305.0,685.0,49,
CP_01_06070316_00001,-295.0,570.0,49,
CP_01_06101450_00001,-315.0,710.0,86,
CP_01_06211824_00001,-320.0,720.0,62,
CP_01_06231923_00001,-320.0,710.0,80,
CP_01_06251506_00001,-28665.0,745.0,49,
CP_01_06252006_00001,-28665.0,755.0,62,
CP_01_06261415_00001,-310.0,705.0,45,
CP_01_06280022_00001,-320.0,670.0,99,
CP_01_06281227_00001,-320.0,680.0,70,
CP_01_06300430_00001,-315.0,745.0,51,
CP_01_06301630_00001,-300.0,705.0,47,
CP_01_07011914_00001,-28665.0,660.0,134,
CP_01_07040402_00001,-320.0,630.0,84,
CP_01_07061806_00001,-28665.0,715.0,52,
CP_01_07090435_00001,-28665.0,660.0,49,
CP_01_07120834_00001,-28665.0,630.0,152,
CP_01_07132242_00001,-28665.0,675.0,49,
CP_01_07140021_00001,-320.0,655.0,58,
CP_01_07142111_00001,-320.0,665.0,51,
CP_01_07150234_00001,-315.0,670.0,106,
CP_01_07161413_00001,-28665.0,675.0,47,
CP_01_07181824_00001,-28665.0,635.0,49,
CP_01_07182005_00001,-320.0,600.0,56,
CP_01_07202028_00001,-320.0,620.0,145,
CP_01_07231908_00001,-320.0,640.0,60,
CP_01_07271554_00001,-28665.0,700.0,94,
CP_01_07291341_00001,-28665.0,635.0,60,
CP_01_08062244_00001,-28665.0,660.0,97,
CP_01_08070617_00001,-320.0,625.0,48,
CP_01_08092015_00001,-320.0,720.0,96,
CP_01_08111925_00001,-315.0,695.0,101,
CP_01_08120710_00001,-310.0,675.0,85,
CP_01_08140134_00001,-295.0,575.0,49,
CP_01_08152022_00001,-28665.0,700.0,69,
CP_01_08161336_00001,-305.0,720.0,65,
CP_01_08180913_00001,-315.0,670.0,66,
CP_01_08181314_00001,-320.0,620.0,57,
CP_01_09062008_00001,-315.0,665.0,49,
CP_01_09071830_00001,-320.0,705.0,64,
CP_01_09111714_00001,-320.0,660.0,49,
CP_01_09260116_00001,-310.0,620.0,84,
CP_01_09282353_00001,-250.0,635.0,49,
CP_02_03022055_00110,-290.0,590.0,50,
CP_02_03090842_00110,-305.0,580.0,106,
CP_02_03221527_00111,-28665.0,705.0,73,
CP_02_03221910_00100,-185.0,695.0,49,
CP_02_03261416_00110,-28615.0,630.0,50,
CP_02_03261817_00107,-28665.0,650.0,45,
CP_02_03271530_00104,-28665.0,720.0,126,
CP_02_03271733_00109,-28665.0,700.0,94,
CP_02_03272041_00111,-28665.0,670.0,59,
CP_02_03272204_00107,-28665.0,665.0,94,
CP_02_03281908_00110,-305.0,595.0,49,
CP_02_03282254_00111,-300.0,590.0,49,
CP_02_03291434_00109,-300.0,945.0,68,
CP_02_03291617_00107,-300.0,620.0,87,
CP_02_04020259_00109,-295.0,640.0,53,
CP_02_04032050_00111,-290.0,670.0,49,
CP_02_04040217_00111,-300.0,730.0,49,
CP_02_04040256_00110,-300.0,590.0,49,
CP_02_04040305_00111,-300.0,630.0,101,
CP_02_04041043_00110,-300.0,800.0,49,
CP_02_04070821_00111,-300.0,560.0,49,
CP_02_04081417_00109,-300.0,690.0,49,
CP_02_04081817_00111,-300.0,640.0,49,
CP_02_04081921_00109,-300.0,740.0,49,
CP_02_04081938_00111,-300.0,650.0,49,
CP_02_04081959_00107,-300.0,730.0,50,
CP_02_04091015_00111,-300.0,560.0,49,
CP_02_04091524_00110,-300.0,670.0,77,
CP_02_04091637_00111,-290.0,650.0,68,
CP_02_04091842_00104,-300.0,600.0,53,
CP_02_04100746_00109,-300.0,660.0,65,
CP_02_04100838_00111,-300.0,610.0,49,
CP_02_04101024_00107,-280.0,620.0,50,
CP_02_04110834_00110,-300.0,610.0,50,
CP_02_04111531_00110,-300.0,630.0,53,
CP_02_04122110_00104,-300.0,590.0,57,
CP_02_04130027_00109,-290.0,640.0,49,
CP_02_04130210_00105,-290.0,660.0,129,
CP_02_04131752_00107,-300.0,660.0,56,
CP_02_04140238_00109,-305.0,945.0,54,
CP_02_04140314_00111,-300.0,590.0,137,
CP_02_04141247_00105,-290.0,650.0,52,
CP_02_04141345_00110,-300.0,690.0,99,
CP_02_04141557_00111,-300.0,660.0,49,
CP_02_04151954_00109,-300.0,610.0,49,
CP_02_04171140_00111,-300.0,590.0,49,
CP_02_04171335_00110,-300.0,670.0,69,
CP_02_04171520_00109,-300.0,680.0,144,
CP_02_04171628_00111,-290.0,640.0,49,
CP_02_04171750_00107,-300.0,690.0,127,
CP_02_04181735_00109,-300.0,650.0,92,
CP_02_04182141_00105,-270.0,690.0,52,
CP_02_04191244_00104,-300.0,590.0,69,
CP_02_04191412_00109,-290.0,670.0,98,
CP_02_04191627_00105,-300.0,680.0,88,
CP_02_04200336_00111,-300.0,650.0,50,
CP_02_04200754_00110,-300.0,580.0,49,
CP_02_04201627_00109,-305.0,945.0,54,
CP_02_04201744_00111,-315.0,605.0,62,
CP_02_04201758_00110,-305.0,615.0,49,
CP_02_04201840_00109,-300.0,610.0,71,
CP_02_04202107_00104,-300.0,610.0,50,
CP_02_04202156_00110,-305.0,675.0,53,
CP_02_04202257_00111,-290.0,640.0,49,
CP_02_04210158_00110,-290.0,600.0,49,
CP_02_04211502_00107,-300.0,680.0,96,
CP_02_04212344_00111,-320.0,620.0,57,
CP_02_04221230_00106,-315.0,640.0,47,
CP_02_04221622_00104,-310.0,680.0,50,
CP_02_04221724_00111,-300.0,620.0,49,
CP_02_04221741_00105,-230.0,700.0,51,
CP_02_04221833_00111,-300.0,670.0,49,
CP_02_04221939_00107,-28520.0,640.0,57,
CP_02_04231118_00105,-240.0,650.0,52,
CP_02_04231538_00107,-270.0,630.0,50,
CP_02_04231612_00104,-300.0,630.0,49,
CP_02_04231730_00109,-300.0,590.0,49,
CP_02_04231822_00111,-28655.0,655.0,63,
CP_02_04231955_00101,-310.0,675.0,50,
CP_02_04232016_00100,-290.0,590.0,49,
CP_02_04232111_00107,-290.0,610.0,57,
CP_02_04232228_00111,-290.0,620.0,71,
CP_02_04240247_00110,-300.0,630.0,66,
CP_02_04241611_00105,-300.0,680.0,55,
CP_02_04241627_00105,-290.0,690.0,52,
CP_02_04241814_00109,-300.0,580.0,69,
CP_02_04241823_00109,-300.0,630.0,100,
CP_02_04250338_00105,-300.0,680.0,52,
CP_02_04250420_00110,-305.0,695.0,83,
CP_02_04250810_00111,-290.0,665.0,49,
CP_02_04251013_00104,-300.0,720.0,67,
CP_02_04251109_00100,-215.0,750.0,53,
CP_02_04251429_00107,-305.0,720.0,57,
CP_02_04251934_00109,-300.0,610.0,82,
CP_02_04261200_00109,-300.0,690.0,240,
CP_02_04261408_00104,-300.0,620.0,74,
CP_02_04261943_00105,-280.0,670.0,52,
CP_02_04262312_00107,-300.0,630.0,51,
CP_02_04281513_00109,-305.0,945.0,53,
CP_02_04291416_00155,-32767.0,32747.0,49,
CP_02_04300106_00111,-320.0,590.0,67,
CP_02_04300738_00109,-305.0,945.0,53,
CP_02_04301413_00104,-315.0,610.0,76,
CP_02_04301426_00107,-305.0,665.0,153,
CP_02_04301716_00105,-310.0,670.0,55,
CP_02_04302128_00109,-295.0,945.0,54,
CP_02_05010908_00110,-300.0,620.0,63,
CP_02_05012136_00110,-270.0,640.0,49,
CP_02_05012216_00111,-270.0,610.0,70,
CP_02_05020625_00110,-300.0,540.0,49,
CP_02_05020722_00105,-300.0,650.0,51,
CP_02_05021156_00109,-300.0,690.0,59,
CP_02_05021533_00107,-300.0,700.0,77,
CP_02_05021551_00111,-320.0,660.0,60,
CP_02_05021620_00100,-290.0,720.0,50,
CP_02_05021724_00106,-320.0,685.0,47,
CP_02_05021919_00105,-290.0,670.0,58,
CP_02_05022200_00111,-290.0,670.0,59,
CP_02_05031120_00104,-300.0,700.0,54,
CP_02_05040340_00110,-300.0,650.0,58,
CP_02_05050058_00110,-300.0,680.0,66,
CP_02_05050233_00111,-300.0,670.0,69,
CP_02_05051421_00104,-300.0,600.0,49,
CP_02_05051911_00109,-275.0,745.0,53,
CP_02_05051939_00107,-300.0,640.0,49,
CP_02_05052143_00111,-300.0,680.0,49,
CP_02_05052155_00104,-300.0,630.0,49,
CP_02_05060303_00111,-300.0,670.0,100,
CP_02_05060932_00105,-300.0,720.0,52,
CP_02_05061514_00105,-275.0,755.0,65,
CP_02_05061600_00109,-300.0,690.0,107,
CP_02_05061601_00107,-300.0,650.0,57,
CP_02_05061615_00104,-300.0,700.0,50,
CP_02_05061750_00110,-300.0,690.0,80,
CP_02_05061840_00109,-270.0,725.0,53,
CP_02_05062037_00111,-320.0,755.0,173,
CP_02_05062047_00111,-230.0,700.0,73,
CP_02_05062159_00104,-290.0,670.0,61,
CP_02_05070013_00104,-305.0,630.0,56,
CP_02_05070103_00107,-300.0,645.0,56,
CP_02_05071134_00100,-300.0,620.0,61,
CP_02_05071254_00111,-290.0,710.0,82,
CP_02_05071344_00110,-300.0,700.0,52,
CP_02_05071454_00109,-300.0,650.0,69,
CP_02_05071759_00104,-300.0,680.0,50,
CP_02_05071811_00104,-300.0,620.0,73,
CP_02_05071921_00107,-300.0,670.0,64,
CP_02_05072023_00105,-290.0,640.0,58,
CP_02_05072241_00111,-290.0,700.0,102,
CP_02_05080045_00152,-300.0,620.0,123,
CP_02_05080743_00110,-300.0,620.0,141,
CP_02_05081222_00111,-290.0,660.0,59,
CP_02_05081415_00111,-300.0,630.0,53,
CP_02_05082121_00109,-260.0,620.0,62,
CP_02_05082208_00105,-300.0,580.0,52,
CP_02_05082356_00107,-290.0,650.0,59,
CP_02_05090122_00104,-290.0,590.0,49,
CP_02_05090155_00111,-300.0,660.0,122,
CP_02_05091509_00111,-300.0,620.0,49,
CP_02_05091719_00110,-305.0,725.0,96,
CP_02_05092338_00111,-300.0,665.0,50,
CP_02_05100114_00106,-320.0,645.0,52,
CP_02_05100151_00110,-300.0,570.0,66,
CP_02_05100344_00110,-305.0,600.0,77,
CP_02_05100459_00109,-300.0,640.0,113,
CP_02_05100800_00107,-300.0,690.0,287,
CP_02_05101132_00104,-300.0,610.0,50,
CP_02_05101329_00105,-280.0,660.0,53,
CP_02_05101537_00104,-295.0,670.0,54,
CP_02_05111411_00107,-305.0,625.0,56,
CP_02_05120145_00110,-300.0,620.0,79,
CP_02_05120430_00109,-300.0,580.0,95,
CP_02_05121646_00109,-28665.0,945.0,53,
CP_02_05121925_00111,-300.0,600.0,49,
CP_02_05130358_00111,-28665.0,570.0,49,
CP_02_05131545_00107,-300.0,630.0,48,
CP_02_05131822_00107,-300.0,640.0,57,
CP_02_05131828_00109,-300.0,660.0,49,
CP_02_05132114_00111,-28665.0,630.0,49,
CP_02_05151433_00109,-270.0,680.0,60,
CP_02_05151549_00111,-28665.0,680.0,82,
CP_02_05151706_00111,-310.0,675.0,50,
CP_02_05160156_00111,-28665.0,600.0,49,
CP_02_05160840_00109,-28665.0,945.0,54,
CP_02_05161538_00108,-28665.0,710.0,49,
CP_02_05161618_00106,-320.0,690.0,81,
CP_02_05161647_00105,-28665.0,720.0,51,
CP_02_05161816_00109,-28665.0,945.0,196,
CP_02_05161909_00111,-28665.0,645.0,70,
CP_02_05162005_00110,-305.0,700.0,57,
CP_02_05162320_00111,-28660.0,635.0,49,
CP_02_05170616_00111,-28665.0,615.0,103,
CP_02_05170930_00110,-28665.0,625.0,72,
CP_02_05171335_00104,-305.0,690.0,45,
CP_02_05171410_00105,-28665.0,675.0,82,
CP_02_05171440_00108,-28665.0,650.0,54,
CP_02_05172311_00133,-28665.0,640.0,49,
CP_02_05180037_00133,-280.0,630.0,59,
CP_02_05180152_00110,-305.0,620.0,103,
CP_02_05180552_00107,-28665.0,650.0,68,
CP_02_05180659_00104,-28665.0,635.0,63,
CP_02_05181312_00108,-28665.0,650.0,66,
CP_02_05181327_00104,-28665.0,600.0,81,
CP_02_05190237_00110,-28665.0,650.0,142,
CP_02_05191015_00111,-28665.0,580.0,83,
CP_02_05191231_00108,-28665.0,615.0,48,
CP_02_05191244_00111,-290.0,710.0,69,
CP_02_05191618_00109,-28665.0,630.0,53,
CP_02_05191900_00110,-300.0,670.0,49,
CP_02_05191924_00110,-28665.0,620.0,49,
CP_02_05192216_00110,-260.0,590.0,49,
CP_02_05200318_00111,-280.0,650.0,49,
CP_02_05201320_00111,-290.0,660.0,63,
CP_02_05201355_00108,-28665.0,660.0,49,
CP_02_05201515_00104,-300.0,650.0,49,
CP_02_05210617_00109,-290.0,580.0,84,
CP_02_05210952_00107,-270.0,690.0,84,
CP_02_05211346_00111,-300.0,650.0,49,
CP_02_05212246_00105,-300.0,610.0,77,
CP_02_05231423_00107,-300.0,700.0,56,
CP_02_05231639_00109,-300.0,540.0,48,
CP_02_05231717_00109,-300.0,700.0,49,
CP_02_05231851_00110,-300.0,600.0,49,
CP_02_05240014_00110,-300.0,580.0,55,
CP_02_05240107_00109,-300.0,530.0,49,
CP_02_05241226_00107,-300.0,650.0,108,
CP_02_05241439_00104,-300.0,620.0,60,
CP_02_05241655_00109,-300.0,650.0,49,
CP_02_05251247_00110,-28665.0,610.0,53,
CP_02_05252117_00110,-28665.0,580.0,149,
CP_02_05260310_00111,-28665.0,590.0,103,
CP_02_05261453_00107,-28665.0,680.0,57,
CP_02_05261750_00105,-28655.0,670.0,50,
CP_02_05262343_00108,-28665.0,620.0,49,
CP_02_05270236_00110,-300.0,610.0,75,
CP_02_05270457_00111,-300.0,600.0,50,
CP_02_05270810_00110,-28665.0,555.0,103,
CP_02_05271240_00109,-28665.0,660.0,116,
CP_02_05271322_00111,-300.0,650.0,94,
CP_02_05271347_00104,-28665.0,615.0,49,
CP_02_05271414_00109,-300.0,680.0,49,
CP_02_05271713_00107,-28665.0,655.0,61,
CP_02_05272013_00104,-28665.0,595.0,50,
CP_02_05280131_00108,-28665.0,665.0,49,
CP_02_05280309_00111,-28665.0,580.0,85,
CP_02_05281336_00111,-28665.0,550.0,67,
CP_02_05281408_00110,-28665.0,570.0,49,
CP_02_05281509_00105,-300.0,640.0,52,
CP_02_05281610_00108,-28650.0,640.0,49,
CP_02_05281720_00109,-28665.0,595.0,77,
CP_02_05281821_00107,-300.0,630.0,56,
CP_02_05281828_00104,-300.0,620.0,50,
CP_02_05290800_00109,-300.0,710.0,397,
CP_02_05291500_00111,-300.0,690.0,71,
CP_02_05291614_00110,-300.0,690.0,57,
CP_02_05291635_00105,-290.0,660.0,51,
CP_02_05291710_00109,-300.0,680.0,62,
CP_02_05291723_00104,-300.0,600.0,50,
CP_02_05291757_00107,-300.0,680.0,73,
CP_02_05291842_00111,-28665.0,635.0,50,
CP_02_05292340_00109,-300.0,630.0,48,
CP_02_05300658_00111,-28665.0,590.0,49,
CP_02_05301347_00104,-300.0,630.0,56,
CP_02_05301408_00107,-300.0,630.0,55,
CP_02_05301724_00107,-300.0,660.0,57,
CP_02_05301938_00100,-300.0,620.0,53,
CP_02_05311006_00110,-300.0,590.0,118,
CP_02_05311328_00133,-28665.0,665.0,49,
CP_02_05311418_00104,-28665.0,590.0,136,
CP_02_05311444_00107,-28665.0,665.0,65,
CP_02_05311549_00105,-28665.0,650.0,51,
CP_02_05311707_00109,-28665.0,620.0,53,
CP_02_05311729_00109,-300.0,650.0,49,
CP_02_06010134_00109,-28665.0,570.0,53,
CP_02_06010709_00111,-300.0,610.0,214,
CP_02_06011403_00110,-305.0,625.0,107,
CP_02_06011432_00109,-300.0,605.0,67,
CP_02_06011512_00109,-300.0,665.0,91,
CP_02_06011707_00100,-280.0,640.0,58,
CP_02_06011759_00110,-305.0,525.0,50,
CP_02_06012038_00107,-300.0,680.0,76,
CP_02_06020032_00109,-300.0,590.0,185,
CP_02_06020137_00108,-320.0,645.0,49,
CP_02_06020457_00111,-300.0,680.0,169,
CP_02_06020528_00107,-300.0,630.0,104,
CP_02_06021302_00109,-305.0,610.0,105,
CP_02_06021432_00110,-300.0,700.0,138,
CP_02_06021456_00105,-260.0,650.0,51,
CP_02_06021459_00104,-320.0,585.0,50,
CP_02_06021522_00110,-28630.0,625.0,49,
CP_02_06021531_00104,-300.0,655.0,77,
CP_02_06021626_00107,-305.0,620.0,94,
CP_02_06021750_00151,-280.0,620.0,77,
CP_02_06021831_00106,-315.0,655.0,47,
CP_02_06021915_00109,-300.0,670.0,58,
CP_02_06022022_00107,-300.0,610.0,50,
CP_02_06030320_00109,-300.0,590.0,142,
CP_02_06030632_00104,-290.0,640.0,50,
CP_02_06030946_00110,-300.0,550.0,50,
CP_02_06031051_00110,-300.0,640.0,50,
CP_02_06031221_00107,-28665.0,680.0,64,
CP_02_06031427_00105,-290.0,660.0,66,
CP_02_06041417_00107,-300.0,650.0,57,
CP_02_06041751_00111,-300.0,560.0,116,
CP_02_06042028_00110,-300.0,570.0,50,
CP_02_06050029_00110,-28665.0,580.0,49,
CP_02_06050202_00111,-28665.0,620.0,140,
CP_02_06051111_00111,-300.0,520.0,49,
CP_02_06051211_00106,-28665.0,650.0,47,
CP_02_06051310_00105,-290.0,660.0,68,
CP_02_06051413_00105,-28665.0,675.0,62,
CP_02_06051423_00109,-300.0,600.0,92,
CP_02_06051449_00104,-300.0,660.0,63,
CP_02_06051514_00110,-300.0,530.0,93,
CP_02_06051527_00110,-28665.0,685.0,125,
CP_02_06051723_00104,-28665.0,585.0,50,
CP_02_06051740_00111,-290.0,570.0,89,
CP_02_06051742_00104,-28665.0,705.0,54,
CP_02_06051956_00106,-28665.0,615.0,47,
CP_02_06052142_00100,-120.0,520.0,49,
CP_02_06060550_00105,-290.0,630.0,51,
CP_02_06060940_00109,-28665.0,570.0,136,
CP_02_06061146_00104,-28665.0,600.0,94,
CP_02_06061314_00107,-300.0,620.0,57,
CP_02_06061422_00104,-300.0,580.0,69,
CP_02_06061708_00109,-300.0,620.0,49,
CP_02_06061833_00106,-28665.0,645.0,47,
CP_02_06070452_00110,-28665.0,500.0,62,
CP_02_06070606_00111,-28665.0,610.0,92,
CP_02_06071248_00107,-28665.0,670.0,56,
CP_02_06071317_00109,-28665.0,610.0,53,
CP_02_06071405_00110,-28665.0,610.0,90,
CP_02_06071420_00100,-300.0,620.0,49,
CP_02_06071422_00104,-28665.0,600.0,54,
CP_02_06071509_00111,-28665.0,620.0,87,
CP_02_06071652_00109,-28665.0,665.0,103,
CP_02_06071730_00107,-300.0,660.0,78,
CP_02_06071737_00109,-300.0,640.0,49,
CP_02_06071747_00107,-300.0,660.0,76,
CP_02_06080601_00107,-28665.0,660.0,85,
CP_02_06080800_00111,-300.0,650.0,257,
CP_02_06081130_00111,-28665.0,630.0,116,
CP_02_06081557_00110,-28665.0,670.0,315,
CP_02_06081852_00104,-28665.0,600.0,50,
CP_02_06082218_00106,-28665.0,620.0,47,
CP_02_06090648_00133,-28665.0,580.0,96,
CP_02_06090720_00104,-28655.0,620.0,50,
CP_02_06090934_00107,-28665.0,640.0,57,
CP_02_06091104_00110,-28665.0,560.0,80,
CP_02_06091445_00105,-28665.0,740.0,51,
CP_02_06091455_00100,-300.0,600.0,52,
CP_02_06091744_00104,-300.0,610.0,50,
CP_02_06091818_00109,-300.0,620.0,49,
CP_02_06091936_00109,-28665.0,595.0,120,
CP_02_06092000_00109,-300.0,530.0,182,
CP_02_06092237_00110,-300.0,580.0,50,
CP_02_06100147_00110,-300.0,540.0,85,
CP_02_06100509_00107,-28665.0,600.0,57,
CP_02_06100808_00109,-28665.0,545.0,52,
CP_02_06100811_00104,-28665.0,595.0,99,
CP_02_06101824_00105,-300.0,530.0,52,
CP_02_06101937_00107,-300.0,620.0,50,
CP_02_06110737_00109,-28665.0,560.0,90,
CP_02_06110815_00107,-28665.0,610.0,57,
CP_02_06111150_00105,-28665.0,640.0,51,
CP_02_06111404_00111,-300.0,650.0,49,
CP_02_06111506_00105,-300.0,660.0,51,
CP_02_06111533_00111,-28665.0,620.0,75,
CP_02_06111553_00107,-300.0,620.0,51,
CP_02_06111727_00100,-300.0,650.0,49,
CP_02_06111754_00110,-300.0,600.0,50,
CP_02_06111806_00106,-28665.0,550.0,47,
CP_02_06111828_00104,-300.0,670.0,63,
CP_02_06112006_00111,-300.0,680.0,93,
CP_02_06112217_00111,-300.0,640.0,49,
CP_02_06112354_00104,-300.0,550.0,50,
CP_02_06120452_00105,-270.0,720.0,58,
CP_02_06121013_00104,-300.0,530.0,50,
CP_02_06121258_00110,-300.0,610.0,97,
CP_02_06121419_00109,-300.0,670.0,63,
CP_02_06121603_00111,-290.0,690.0,49,
CP_02_06121630_00109,-28665.0,580.0,50,
CP_02_06121648_00104,-300.0,680.0,50,
CP_02_06131234_00109,-28665.0,550.0,109,
CP_02_06131258_00104,-300.0,630.0,72,
CP_02_06131953_00107,-28665.0,655.0,56,
CP_02_06132114_00107,-300.0,590.0,50,
CP_02_06132318_00109,-300.0,600.0,76,
CP_02_06140730_00111,-300.0,620.0,92,
CP_02_06140832_00104,-300.0,610.0,81,
CP_02_06140835_00109,-300.0,530.0,50,
CP_02_06140839_00107,-28665.0,640.0,56,
CP_02_06141040_00110,-300.0,580.0,121,
CP_02_06150723_00111,-300.0,730.0,60,
CP_02_06151559_00111,-290.0,740.0,90,
CP_02_06160126_00111,-280.0,790.0,61,
CP_02_06160127_00109,-300.0,530.0,50,
CP_02_06160145_00110,-270.0,580.0,65,
CP_02_06160722_00110,-300.0,540.0,49,
CP_02_06161516_00107,-300.0,650.0,58,
CP_02_06170840_00111,-300.0,590.0,49,
CP_02_06170939_00104,-300.0,610.0,75,
CP_02_06170948_00100,-300.0,640.0,52,
CP_02_06171154_00107,-300.0,660.0,92,
CP_02_06171448_00109,-300.0,650.0,70,
CP_02_06171725_00111,-300.0,580.0,49,
CP_02_06171809_00110,-300.0,600.0,95,
CP_02_06171845_00104,-290.0,590.0,50,
CP_02_06172354_00107,-300.0,630.0,50,
